5160, 46081, 46369
5161, 78720, 78889
5168, 18135, 18857
5168, 22815, 23393
5168, 104265, 104393
5172, 185725, 185797
5173, 273036, 273085
5175, 21112, 21737
5175, 25048, 25577
5175, 165272, 165353
5177, 13464, 14425
5180, 34029, 34421
5180, 66981, 67181
5180, 136851, 136949
5181, 11780, 12869
5181, 110860, 110981
5184, 5537, 7585
5185, 46368, 46657
5187, 8084, 9605
5187, 30284, 30725
5187, 37084, 37445
5187, 79516, 79685
5187, 274516, 274565
5191, 15600, 16441
5192, 55575, 55817
5193, 166424, 166505
5196, 187453, 187525
5200, 10191, 11441
5200, 39831, 40169
5200, 105561, 105689
5201, 276000, 276049
5203, 6396, 8245
5205, 60092, 60317
5207, 7224, 8905
5208, 6095, 8017
5208, 7865, 9433
5208, 14935, 15817
5208, 46945, 47233
5208, 138335, 138433
5211, 18260, 18989
5213, 80316, 80485
5215, 10488, 11713
5215, 277488, 277537
5216, 26313, 26825
5217, 9256, 10625
5219, 46980, 47269
5220, 7259, 8941
5220, 20701, 21349
5220, 68021, 68221
5220, 84019, 84181
5221, 25500, 26029
5225, 21528, 22153
5225, 37632, 37993
5225, 112752, 112873
5229, 168740, 168821
5229, 278980, 279029
5232, 11305, 12457
5232, 106865, 106993
5235, 60788, 61013
5236, 13677, 14645
5236, 23427, 24005
5236, 34773, 35165
5236, 56523, 56765
5236, 139827, 139925
5239, 13800, 14761
5240, 16761, 17561
5244, 12467, 13525
5244, 18683, 19405
5244, 190933, 191005
5247, 113704, 113825
5247, 169904, 169985
5249, 15960, 16801
5252, 9525, 10877
5252, 40635, 40973
5253, 47596, 47885
5256, 85183, 85345
5257, 281976, 282025
5260, 69069, 69269
5263, 38184, 38545
5264, 108177, 108305
5264, 141327, 141425
5265, 81928, 82097
5267, 25956, 26485
5268, 192685, 192757
5269, 114660, 114781
5271, 31280, 31721
5271, 283480, 283529
5275, 21948, 22573
5280, 5311, 7489
5280, 26969, 27481
5280, 30751, 31201
5280, 57479, 57721
5283, 172244, 172325
5285, 10788, 12013
5285, 284988, 285037
5287, 48216, 48505
5289, 6640, 8489
5289, 7480, 9161
5291, 9540, 10909
5291, 82740, 82909
5291, 115620, 115741
5292, 8875, 10333
5295, 62192, 62417
5296, 109497, 109625
5299, 286500, 286549
5300, 10611, 11861
5301, 14140, 15101
5301, 38740, 39101
5301, 173420, 173501
5304, 24047, 24625
5304, 41447, 41785
5304, 48697, 48985
5307, 16324, 17165
5312, 5865, 7913
5313, 12416, 13505
5313, 26416, 26945
5313, 31784, 32225
5313, 116584, 116705
5313, 288016, 288065
5316, 196213, 196285
5317, 83556, 83725
5319, 19040, 19769
5320, 8241, 9809
5320, 17289, 18089
5320, 19239, 19961
5320, 144351, 144449
5321, 48840, 49129
5325, 22372, 22997
5327, 289536, 289585
5328, 87535, 87697
5328, 110825, 110953
5332, 6435, 8357
5335, 117552, 117673
5336, 7623, 9305
5336, 12927, 13985
5337, 175784, 175865
5339, 39300, 39661
5340, 7021, 8821
5340, 31459, 31909
5340, 71189, 71389
5340, 197989, 198061
5343, 8624, 10145
5343, 84376, 84545
5344, 27633, 28145
5348, 36285, 36677
5348, 145875, 145973
5352, 49585, 49873
5355, 6068, 8093
5355, 11092, 12317
5355, 49468, 49757
5355, 176972, 177053
5355, 292588, 292637
5356, 9933, 11285
5356, 42267, 42605
5357, 118524, 118645
5359, 26880, 27409
5360, 112161, 112289
5363, 14484, 15445
5364, 21877, 22525
5364, 88723, 88885
5365, 9828, 11197
5365, 16692, 17533
5368, 59415, 59657
5369, 85200, 85369
5369, 294120, 294169
5371, 7740, 9421
5372, 24675, 25253
5373, 19436, 20165
5375, 6888, 8737
5376, 15943, 16825
5376, 147407, 147505
5377, 39864, 40225
5379, 12740, 13829
5379, 119500, 119621
5380, 72261, 72461
5383, 295656, 295705
5385, 64328, 64553
5388, 201565, 201637
5389, 50100, 50389
5391, 179360, 179441
5392, 113505, 113633
5395, 86028, 86197
5396, 19803, 20525
5397, 32804, 33245
5397, 297196, 297245
5400, 9271, 10729
5400, 11039, 12289
5401, 120480, 120601
5404, 37053, 37445
5404, 148947, 149045
5405, 5508, 7717
5405, 27348, 27877
5408, 28305, 28817
5409, 180560, 180641
5411, 298740, 298789
5412, 5635, 7813
5412, 14645, 15613
5412, 60395, 60637
5412, 203365, 203437
5415, 65048, 65273
5420, 73341, 73541
5421, 8900, 10421
5421, 86860, 87029
5423, 17064, 17905
5423, 50736, 51025
5423, 121464, 121585
5424, 12193, 13345
5424, 114857, 114985
5425, 14832, 15793
5425, 23232, 23857
5425, 300288, 300337
5428, 13395, 14453
5432, 8625, 10193
5432, 150495, 150593
5436, 22477, 23125
5436, 91123, 91285
5439, 10120, 11489
5440, 6201, 8249
5440, 25311, 25889
5445, 6308, 8333
5445, 182972, 183053
5447, 87696, 87865
5448, 51385, 51673
5451, 27820, 28349
5452, 7995, 9677
5453, 8004, 9685
5453, 41004, 41365
5453, 303396, 303445
5456, 6783, 8705
5456, 61383, 61625
5456, 116217, 116345
5457, 51376, 51665
5460, 7381, 9181
5460, 10349, 11701
5460, 16459, 17341
5460, 32899, 33349
5460, 37829, 38221
5460, 43931, 44269
5460, 74429, 74629
5460, 152051, 152149
5460, 206989, 207061
5461, 7140, 8989
5463, 184184, 184265
5467, 123444, 123565
5467, 304956, 305005
5472, 20375, 21097
5472, 28985, 29497
5472, 92335, 92497
5473, 88536, 88705
5475, 23668, 24293
5480, 18369, 19169
5481, 17440, 18281
5481, 20240, 20969
5481, 306520, 306569
5484, 208813, 208885
5487, 15184, 16145
5488, 117585, 117713
5489, 124440, 124561
5491, 41580, 41941
5495, 11712, 12937
5495, 308088, 308137
5496, 52297, 52585
5497, 28296, 28825
5499, 5740, 7949
5499, 89380, 89549
5499, 186620, 186701
5500, 15141, 16109
5500, 62379, 62621
5505, 67232, 67457
5508, 25955, 26533
5509, 309660, 309709
5511, 13400, 14489
5511, 125440, 125561
5512, 44775, 45113
5513, 10416, 11785
5516, 38613, 39005
5516, 155187, 155285
5517, 187844, 187925
5520, 12649, 13801
5520, 13871, 14929
5520, 33631, 34081
5520, 118961, 119089
5523, 34364, 34805
5523, 311236, 311285
5525, 24108, 24733
5525, 52668, 52957
5525, 90228, 90397
5529, 42160, 42521
5532, 212485, 212557
5533, 126444, 126565
5535, 8272, 9953
5535, 20648, 21377
5536, 29673, 30185
5539, 17820, 18661
5540, 76629, 76829
5543, 28776, 29305
5544, 9017, 10585
5544, 63383, 63625
5544, 94783, 94945
5544, 156767, 156865
5548, 20955, 21677
5549, 15540, 16501
5551, 91080, 91249
5551, 314400, 314449
5552, 120345, 120473
5553, 190304, 190385
5555, 127452, 127573
5556, 214333, 214405
5559, 53320, 53609
5560, 18921, 19721
5564, 10773, 12125
5564, 45627, 45965
5565, 12028, 13253
5565, 34892, 35333
5565, 68708, 68933
5565, 315988, 316037
5567, 42744, 43105
5568, 6545, 8593
5568, 8375, 10057
5571, 191540, 191621
5572, 39405, 39797
5572, 158355, 158453
5575, 24552, 25177
5576, 26607, 27185
5577, 13736, 14825
5577, 128464, 128585
5579, 317580, 317629
5580, 7139, 9061
5580, 23701, 24349
5580, 77741, 77941
5580, 96019, 96181
5584, 121737, 121865
5587, 10716, 12085
5588, 15645, 16613
5588, 64395, 64637
5589, 29260, 29789
5592, 54145, 54433
5593, 5976, 8185
5593, 53976, 54265
5593, 319176, 319225
5595, 69452, 69677
5597, 18204, 19045
5599, 129480, 129601
5600, 11919, 13169
5600, 30369, 30881
5600, 159951, 160049
5603, 92796, 92965
5604, 218053, 218125
5605, 43332, 43693
5607, 194024, 194105
5607, 320776, 320825
5611, 15900, 16861
5612, 14355, 15413
5616, 10087, 11545
5616, 46487, 46825
5616, 123137, 123265
5617, 8544, 10225
5620, 78861, 79061
5621, 130500, 130621
5621, 322380, 322429
5624, 21543, 22265
5625, 195272, 195353
5627, 54636, 54925
5628, 17515, 18397
5628, 40205, 40597
5628, 161555, 161653
5628, 219925, 219997
5629, 93660, 93829
5632, 65415, 65657
5633, 7656, 9505
5635, 29748, 30277
5640, 19481, 20281
5640, 35119, 35569
5640, 55081, 55369
5643, 21476, 22205
5643, 43924, 44285
5643, 131524, 131645
5644, 5733, 8045
5644, 27267, 27845
5648, 124545, 124673
5649, 35960, 36401
5649, 325600, 325649
5652, 24325, 24973
5652, 98515, 98677
5655, 9752, 11273
5655, 18592, 19433
5655, 70952, 71177
5655, 94528, 94697
5656, 9417, 10985
5656, 163167, 163265
5660, 79989, 80189
5661, 11020, 12389
5661, 55300, 55589
5661, 197780, 197861
5663, 327216, 327265
5664, 31073, 31585
5665, 132552, 132673
5668, 11205, 12557
5668, 47355, 47693
5673, 16264, 17225
5675, 25452, 26077
5676, 6307, 8485
5676, 16157, 17125
5676, 66443, 66685
5676, 223693, 223765
5677, 328836, 328885
5679, 199040, 199121
5680, 125961, 126089
5681, 30240, 30769
5681, 44520, 44881
5681, 95400, 95569
5684, 8763, 10445
5685, 71708, 71933
5687, 6216, 8425
5688, 99775, 99937
5691, 36500, 36941
5691, 330460, 330509
5695, 55968, 56257
5696, 6897, 8945
5697, 21896, 22625
5699, 8820, 10501
5700, 12371, 13621
5700, 22139, 22861
5700, 225589, 225661
5704, 7503, 9425
5704, 14847, 15905
5705, 12672, 13897
5705, 332088, 332137
5707, 96276, 96445
5709, 14420, 15509
5709, 134620, 134741
5712, 13585, 14737
5712, 18055, 18937
5712, 27935, 28513
5712, 127385, 127513
5712, 166415, 166513
5713, 18984, 19825
5715, 7052, 9077
5715, 201572, 201653
5719, 7920, 9769
5719, 45120, 45481
5719, 333720, 333769
5720, 20049, 20849
5720, 48231, 48569
5720, 67479, 67721
5724, 10507, 11965
5725, 25908, 26533
5727, 30736, 31265
5728, 31785, 32297
5729, 56640, 56929
5731, 135660, 135781
5733, 97156, 97325
5733, 202844, 202925
5735, 11328, 12697
5735, 16632, 17593
5736, 56977, 57265
5740, 41829, 42221
5740, 82269, 82469
5740, 168051, 168149
5744, 128817, 128945
5745, 73232, 73457
5747, 336996, 337045
5748, 229405, 229477
5753, 136704, 136825
5757, 45724, 46085
5759, 98040, 98209
5760, 102319, 102481
5761, 338640, 338689
5763, 57316, 57605
5764, 16677, 17645
5764, 68523, 68765
5768, 9825, 11393
5768, 169695, 169793
5769, 205400, 205481
5771, 19380, 20221
5772, 11645, 12997
5772, 49115, 49453
5772, 231325, 231397
5773, 31236, 31765
5775, 14768, 15857
5775, 26368, 26993
5775, 37592, 38033
5775, 137752, 137873
5775, 340288, 340337
5776, 130257, 130385
5780, 83421, 83621
5781, 6460, 8669
5781, 9100, 10781
5784, 57937, 58225
5785, 98928, 99097
5787, 206684, 206765
5789, 341940, 341989
5792, 32505, 33017
5795, 46332, 46693
5796, 15347, 16405
5796, 25597, 26245
5796, 42653, 43045
5796, 103603, 103765
5796, 171347, 171445
5797, 17004, 17965
5797, 57996, 58285
5797, 138804, 138925
5800, 9159, 10841
5800, 12831, 14081
5803, 343596, 343645
5805, 8188, 10037
5805, 22748, 23477
5808, 14065, 15217
5808, 131705, 131833
5809, 11640, 13009
5811, 10340, 11861
5811, 99820, 99989
5817, 38144, 38585
5817, 345256, 345305
5819, 139860, 139981
5820, 8509, 10309
5820, 37411, 37861
5820, 84581, 84781
5820, 235189, 235261
5823, 209264, 209345
5824, 7257, 9305
5824, 50007, 50345
5824, 173007, 173105
5825, 26832, 27457
5828, 7875, 9797
5829, 19780, 20621
5831, 58680, 58969
5833, 46944, 47305
5835, 75548, 75773
5837, 100716, 100885
5840, 133161, 133289
5841, 140920, 141041
5841, 210560, 210641
5844, 237133, 237205
5845, 13332, 14557
5845, 348588, 348637
5848, 29295, 29873
5852, 17205, 18173
5852, 23355, 24077
5852, 43485, 43877
5852, 70635, 70877
5852, 174675, 174773
5856, 33233, 33745
5859, 17380, 18341
5859, 23180, 23909
5859, 350260, 350309
5860, 85749, 85949
5863, 9384, 11065
5863, 101616, 101785
5863, 141984, 142105
5865, 32248, 32777
5865, 59368, 59657
5865, 76328, 76553
5868, 26245, 26893
5868, 106195, 106357
5871, 47560, 47921
5872, 134625, 134753
5873, 351936, 351985
5875, 6708, 8917
5876, 12093, 13445
5876, 50907, 51245
5877, 213164, 213245
5880, 21209, 22009
5880, 38191, 38641
5880, 59881, 60169
5883, 11956, 13325
5885, 143052, 143173
5887, 353616, 353665
5888, 15855, 16913
5889, 10640, 12161
5889, 102520, 102689
5891, 8460, 10309
5892, 241045, 241117
5895, 7568, 9593
5895, 214472, 214553
5896, 71703, 71945
5899, 60060, 60349
5900, 13299, 14549
5901, 39260, 39701
5901, 355300, 355349
5904, 107503, 107665
5904, 136097, 136225
5907, 15476, 16565
5907, 144124, 144245
5908, 44325, 44717
5908, 178035, 178133
5909, 48180, 48541
5911, 32760, 33289
5915, 13668, 14893
5915, 356988, 357037
5916, 6413, 8725
5916, 9563, 11245
5916, 29987, 30565
5916, 243013, 243085
5920, 33969, 34481
5921, 17760, 18721
5925, 27772, 28397
5928, 23975, 24697
5928, 51815, 52153
5928, 60865, 61153
5929, 6120, 8521
5931, 217100, 217181
5933, 60756, 61045
5936, 137577, 137705
5936, 179727, 179825
5940, 11371, 12829
5940, 17741, 18709
5940, 72779, 73021
5940, 88109, 88309
5941, 104340, 104509
5943, 39824, 40265
5943, 360376, 360425
5945, 9672, 11353
5945, 20592, 21433
5947, 48804, 49165
5949, 218420, 218501
5951, 146280, 146401
5952, 7625, 9673
5952, 8255, 10177
5955, 78692, 78917
5957, 12276, 13645
5957, 33276, 33805
5957, 362076, 362125
5960, 21801, 22601
5964, 19723, 20605
5964, 45173, 45565
5964, 181427, 181525
5964, 246973, 247045
5967, 24056, 24785
5967, 61456, 61745
5967, 105256, 105425
5968, 139065, 139193
5969, 6960, 9169
5971, 363780, 363829
5973, 15836, 16925
5973, 147364, 147485
5975, 28248, 28873
5976, 110143, 110305
5977, 8736, 10585
5980, 12549, 13901
5980, 16371, 17429
5980, 52731, 53069
5980, 89301, 89501
5983, 18144, 19105
5984, 30687, 31265
5984, 34713, 35225
5984, 73863, 74105
5985, 7832, 9857
5985, 14008, 15233
5985, 49432, 49793
5985, 221072, 221153
5985, 365488, 365537
5988, 248965, 249037
5992, 10665, 12233
5992, 183135, 183233
5993, 106176, 106345
5995, 148452, 148573
5999, 367200, 367249
6000, 15049, 16201
6000, 140561, 140689
6001, 62160, 62449
6003, 21004, 21845
6003, 33796, 34325
6003, 222404, 222485
6004, 24603, 25325
6012, 27565, 28213
6012, 111475, 111637
6013, 368916, 368965
6015, 80288, 80513
6017, 149544, 149665
6019, 107100, 107269
6020, 6171, 8621
6020, 46029, 46421
6020, 90501, 90701
6020, 184851, 184949
6021, 24500, 25229
6023, 50064, 50425
6024, 62857, 63145
6025, 28728, 29353
6027, 6364, 8765
6027, 9964, 11645
6028, 18285, 19253
6028, 74955, 75197
6031, 12600, 13969
6032, 9975, 11657
6032, 53655, 53993
6032, 142065, 142193
6035, 62868, 63157
6039, 150640, 150761
6039, 225080, 225161
6040, 22401, 23201
6041, 372360, 372409
6045, 11252, 12773
6045, 18532, 19493
6045, 81092, 81317
6045, 108028, 108197
6048, 11815, 13273
6048, 35465, 35977
6048, 186575, 186673
6049, 34320, 34849
6052, 6765, 9077
6052, 31395, 31973
6055, 14352, 15577
6055, 374088, 374137
6057, 226424, 226505
6060, 9301, 11101
6060, 40579, 41029
6060, 91709, 91909
6061, 21420, 22261
6061, 50700, 51061
6061, 151740, 151861
6063, 7216, 9425
6063, 9016, 10865
6064, 143577, 143705
6069, 41540, 41981
6069, 375820, 375869
6071, 108960, 109129
6072, 7375, 9553
6072, 16895, 17953
6072, 63865, 64153
6072, 76055, 76297
6075, 29212, 29837
6076, 8643, 10565
6080, 8001, 10049
6080, 25239, 25961
6083, 152844, 152965
6083, 377556, 377605
6084, 28237, 28885
6084, 114163, 114325
6093, 229124, 229205
6095, 34848, 35377
6096, 15553, 16705
6096, 145097, 145225
6097, 109896, 110065
6097, 379296, 379345
6099, 51340, 51701
6100, 14259, 15509
6103, 64296, 64585
6104, 11097, 12665
6104, 190047, 190145
6105, 12928, 14297
6105, 16568, 17657
6105, 82712, 82937
6105, 153952, 154073
6107, 18924, 19885
6109, 10260, 11941
6111, 230480, 230561
6111, 381040, 381089
6112, 36225, 36737
6116, 18837, 19805
6116, 77163, 77405
6119, 21840, 22681
6120, 23009, 23809
6120, 32111, 32689
6120, 115519, 115681
6123, 11564, 13085
6123, 110836, 111005
6125, 6612, 9013
6127, 155064, 155185
6128, 146625, 146753
6129, 25400, 26129
6132, 20875, 21757
6132, 47765, 48157
6132, 191795, 191893
6135, 83528, 83753
6136, 55527, 55865
6137, 65016, 65305
6139, 384540, 384589
6140, 94149, 94349
6141, 35380, 35909
6147, 233204, 233285
6148, 10395, 12077
6149, 9300, 11149
6149, 111780, 111949
6149, 156180, 156301
6153, 42704, 43145
6153, 386296, 386345
6156, 25883, 26605
6157, 7476, 9685
6160, 6519, 8969
6160, 78279, 78521
6160, 148161, 148289
6160, 193551, 193649
6164, 17427, 18485
6165, 8372, 10397
6165, 234572, 234653
6167, 388056, 388105
6168, 65905, 66193
6169, 19320, 20281
6171, 65740, 66029
6175, 30192, 30817
6175, 52632, 52993
6175, 112728, 112897
6176, 36993, 37505
6177, 22264, 23105
6179, 13260, 14629
6180, 9709, 11509
6180, 42211, 42661
6180, 95381, 95581
6181, 389820, 389869
6183, 25856, 26585
6187, 35916, 36445
6188, 7125, 9437
6188, 13485, 14837
6188, 32835, 33413
6188, 48645, 49037
6188, 56475, 56813
6188, 195315, 195413
6191, 10560, 12241
6192, 118255, 118417
6192, 149705, 149833
6193, 158424, 158545
6195, 15052, 16277
6195, 43292, 43733
6195, 85172, 85397
6195, 391588, 391637
6200, 9039, 10961
6200, 14751, 16001
6201, 113680, 113849
6201, 237320, 237401
6204, 7747, 9925
6204, 19397, 20365
6204, 79403, 79645
6205, 66468, 66757
6208, 8385, 10433
6209, 393360, 393409
6213, 53284, 53645
6215, 159552, 159673
6216, 11537, 13105
6216, 21463, 22345
6216, 66937, 67225
6216, 197087, 197185
6219, 238700, 238781
6220, 96621, 96821
6223, 6864, 9265
6224, 151257, 151385
6225, 30688, 31313
6227, 114636, 114805
6228, 29605, 30253
6228, 119635, 119797
6231, 19720, 20681
6232, 26535, 27257
6233, 36456, 36985
6235, 9588, 11437
6235, 22692, 23533
6237, 160684, 160805
6237, 396916, 396965
6239, 67200, 67489
6240, 37769, 38281
6240, 43039, 43489
6240, 57431, 57769
6244, 49533, 49925
6244, 198867, 198965
6248, 80535, 80777
6251, 7740, 9949
6251, 53940, 54301
6251, 398700, 398749
6253, 13596, 14965
6255, 8648, 10673
6255, 241472, 241553
6256, 17967, 19025
6256, 33567, 34145
6256, 152817, 152945
6259, 161820, 161941
6260, 97869, 98069
6264, 10823, 12505
6264, 12727, 14185
6265, 15408, 16633
6265, 400488, 400537
6273, 10864, 12545
6273, 67936, 68225
6273, 242864, 242945
6275, 31188, 31813
6279, 12200, 13721
6279, 37000, 37529
6279, 44480, 44921
6279, 116560, 116729
6279, 402280, 402329
6280, 24249, 25049
6281, 162960, 163081
6285, 87668, 87893
6288, 16585, 17737
6288, 154385, 154513
6289, 54600, 54961
6291, 26780, 27509
6292, 13965, 15317
6292, 58395, 58733
6293, 20124, 21085
6293, 23124, 23965
6293, 404076, 404125
6300, 15251, 16501
6300, 30301, 30949
6300, 50429, 50821
6300, 122419, 122581
6300, 202451, 202549
6303, 17696, 18785
6303, 164104, 164225
6304, 38553, 39065
6305, 117528, 117697
6307, 68676, 68965
6307, 405876, 405925
6308, 27195, 27917
6309, 245660, 245741
6312, 69025, 69313
6315, 88508, 88733
6320, 155961, 156089
6321, 7120, 9521
6321, 9880, 11729
6324, 7493, 9805
6324, 9443, 11365
6324, 34307, 34885
6325, 31692, 32317
6325, 37548, 38077
6325, 165252, 165373
6327, 13936, 15305
6327, 55264, 55625
6327, 247064, 247145
6328, 11985, 13553
6328, 204255, 204353
6331, 118500, 118669
6335, 15768, 16993
6335, 409488, 409537
6336, 8777, 10825
6336, 82823, 83065
6336, 123823, 123985
6340, 100389, 100589
6341, 69420, 69709
6344, 59367, 59705
6345, 8008, 10217
6345, 27248, 27977
6347, 166404, 166525
6349, 411300, 411349
6351, 23560, 24401
6352, 157545, 157673
6355, 11172, 12853
6355, 20532, 21493
6356, 51333, 51725
6356, 206067, 206165
6357, 12524, 14045
6357, 119476, 119645
6360, 24881, 25681
6360, 44719, 45169
6360, 70081, 70369
6363, 249884, 249965
6363, 413116, 413165
6365, 55932, 56293
6368, 39345, 39857
6369, 18080, 19169
6369, 167560, 167681
6371, 38100, 38629
6372, 13195, 14653
6375, 6512, 9113
6375, 70168, 70457
6377, 414936, 414985
6380, 11259, 12941
6380, 20541, 21509
6380, 83979, 84221
6380, 101661, 101861
6381, 251300, 251381
6383, 120456, 120625
6384, 17113, 18265
6384, 22663, 23545
6384, 27863, 28585
6384, 159137, 159265
6384, 207887, 207985
6391, 168720, 168841
6391, 416760, 416809
6392, 35055, 35633
6396, 14453, 15805
6396, 60347, 60685
6400, 15759, 17009
6401, 14280, 15649
6403, 56604, 56965
6405, 16132, 17357
6405, 46292, 46733
6405, 91052, 91277
6405, 418588, 418637
6407, 10176, 12025
6408, 6625, 9217
6408, 126655, 126817
6409, 24000, 24841
6409, 70920, 71209
6409, 121440, 121609
6412, 52245, 52637
6412, 209715, 209813
6416, 160737, 160865
6417, 20944, 21905
6417, 38656, 39185
6417, 254144, 254225
6419, 7380, 9781
6420, 10549, 12349
6420, 45571, 46021
6420, 102941, 103141
6424, 85143, 85385
6425, 32712, 33337
6432, 40145, 40657
6433, 422256, 422305
6435, 9212, 11237
6435, 122428, 122597
6435, 171052, 171173
6435, 255572, 255653
6437, 11484, 13165
6439, 8280, 10489
6440, 7239, 9689
6440, 12441, 14009
6440, 19071, 20129
6440, 25521, 26321
6440, 211551, 211649
6441, 57280, 57641
6443, 71676, 71965
6444, 31717, 32365
6444, 128083, 128245
6447, 46904, 47345
6447, 424096, 424145
6448, 9855, 11777
6448, 61335, 61673
6448, 162345, 162473
6453, 28196, 28925
6456, 72217, 72505
6457, 172224, 172345
6460, 7869, 10181
6460, 28539, 29261
6460, 35811, 36389
6460, 104229, 104429
6461, 123420, 123589
6461, 425940, 425989
6463, 39216, 39745
6464, 9177, 11225
6465, 92768, 92993
6467, 24444, 25285
6468, 8515, 10693
6468, 21125, 22093
6468, 86315, 86557
6471, 258440, 258521
6475, 14628, 15997
6475, 33228, 33853
6475, 427788, 427837
6477, 6764, 9365
6477, 72436, 72725
6479, 21360, 22321
6479, 57960, 58321
6479, 173400, 173521
6480, 163961, 164089
6487, 124416, 124585
6489, 259880, 259961
6489, 429640, 429689
6493, 10476, 12325
6495, 93632, 93857
6496, 11703, 13385
6496, 40953, 41465
6496, 215247, 215345
6500, 14949, 16301
6500, 62331, 62669
6501, 18860, 19949
6501, 174580, 174701
6503, 431496, 431545
6504, 73297, 73585
6507, 28676, 29405
6509, 39780, 40309
6511, 73200, 73489
6512, 87495, 87737
6512, 165585, 165713
6513, 13184, 14705
6513, 125416, 125585
6516, 32437, 33085
6516, 130963, 131125
6517, 58644, 59005
6519, 11800, 13481
6520, 26169, 26969
6523, 175764, 175885
6524, 54093, 54485
6524, 217107, 217205
6525, 24892, 25733
6525, 33748, 34373
6525, 262772, 262853
6528, 36575, 37153
6531, 48140, 48581
6531, 435220, 435269
6532, 19635, 20693
6533, 8556, 10765
6536, 29223, 29945
6539, 126420, 126589
6540, 10981, 12781
6540, 47299, 47749
6540, 106829, 107029
6541, 21780, 22741
6543, 264224, 264305
6544, 167217, 167345
6545, 16872, 18097
6545, 73968, 74257
6545, 176952, 177073
6545, 437088, 437137
6549, 14980, 16349
6552, 6985, 9577
6552, 12905, 14473
6552, 63335, 63673
6552, 132415, 132577
6552, 218975, 219073
6555, 40348, 40877
6555, 59332, 59693
6555, 95372, 95597
6556, 21717, 22685
6556, 88683, 88925
6559, 438960, 439009
6560, 41769, 42281
6565, 127428, 127597
6567, 19256, 20345
6567, 178144, 178265
6572, 10275, 12197
6573, 48764, 49205
6573, 440836, 440885
6575, 34272, 34897
6576, 18193, 19345
6576, 168857, 168985
6579, 10780, 12629
6579, 74740, 75029
6579, 267140, 267221
6580, 7611, 10061
6580, 55029, 55421
6580, 108141, 108341
6580, 220851, 220949
6583, 25344, 26185
6585, 96248, 96473
6587, 442716, 442765
6588, 14155, 15613
6589, 179340, 179461
6592, 9585, 11633
6593, 60024, 60385
6596, 8253, 10565
6596, 37347, 37925
6597, 268604, 268685
6600, 8911, 11089
6600, 16799, 18049
6600, 75481, 75769
6600, 89879, 90121
6601, 12120, 13801
6601, 40920, 41449
6601, 444600, 444649
6603, 22204, 23165
6604, 15453, 16805
6604, 64347, 64685
6608, 170505, 170633
6608, 222735, 222833
6611, 180540, 180661
6612, 12155, 13837
6612, 29915, 30637
6613, 75516, 75805
6615, 7912, 10313
6615, 29648, 30377
6617, 129456, 129625
6620, 109461, 109661
6623, 15336, 16705
6624, 20207, 21265
6624, 42593, 43105
6624, 135343, 135505
6629, 448380, 448429
6631, 60720, 61081
6633, 181744, 181865
6633, 271544, 271625
6636, 24523, 25405
6636, 55973, 56365
6636, 224627, 224725
6640, 172161, 172289
6641, 25800, 26641
6643, 130476, 130645
6643, 450276, 450325
6644, 22317, 23285
6644, 91083, 91325
6645, 98012, 98237
6647, 41496, 42025
6648, 76585, 76873
6651, 273020, 273101
6656, 65367, 65705
6657, 50024, 50465
6657, 452176, 452225
6660, 6731, 9469
6660, 33901, 34549
6660, 110789, 110989
6660, 136819, 136981
6664, 38127, 38705
6665, 11088, 12937
6665, 22632, 23593
6669, 30140, 30869
6669, 61420, 61781
6669, 131500, 131669
6671, 454080, 454129
6672, 18745, 19897
6672, 173825, 173953
6675, 35332, 35957
6677, 184164, 184285
6680, 27489, 28289
6681, 7280, 9881
6681, 77080, 77369
6683, 12444, 14125
6685, 17628, 18853
6685, 455988, 456037
6687, 275984, 276065
6688, 30615, 31337
6688, 43425, 43937
6688, 92295, 92537
6692, 56925, 57317
6692, 228435, 228533
6693, 42076, 42605
6695, 132528, 132697
6696, 10703, 12625
6696, 14647, 16105
6697, 15696, 17065
6699, 20060, 21149
6699, 26260, 27101
6699, 50660, 51101
6699, 185380, 185501
6699, 457900, 457949
6700, 17331, 18581
6704, 175497, 175625
6705, 10088, 12113
6705, 277472, 277553
6707, 62124, 62485
6708, 15965, 17317
6708, 66395, 66733
6713, 8184, 10585
6715, 77868, 78157
6716, 20787, 21845
6720, 7991, 10441
6720, 10001, 12049
6720, 25159, 26041
6720, 49951, 50401
6720, 230351, 230449
6721, 9120, 11329
6721, 133560, 133729
6721, 186600, 186721
6725, 35868, 36493
6727, 461736, 461785
6732, 8645, 10957
6732, 22925, 23893
6732, 34645, 35293
6732, 38915, 39493
6732, 93515, 93757
6732, 139795, 139957
6735, 100688, 100913
6736, 177177, 177305
6739, 42660, 43189
6740, 113469, 113669
6741, 280460, 280541
6741, 463660, 463709
6743, 187824, 187945
6744, 78817, 79105
6745, 62832, 63193
6747, 14204, 15725
6747, 134596, 134765
6748, 57885, 58277
6748, 232275, 232373
6749, 78660, 78949
6751, 11400, 13249
6752, 44265, 44777
6755, 18012, 19237
6755, 465588, 465637
6757, 26724, 27565
6759, 281960, 282041
6760, 28161, 28961
6764, 31323, 32045
6765, 12772, 14453
6765, 20468, 21557
6765, 101588, 101813
6765, 189052, 189173
6768, 141295, 141457
6768, 178865, 178993
6769, 467520, 467569
6771, 16060, 17429
6773, 135636, 135805
6775, 36408, 37033
6776, 13857, 15425
6776, 234207, 234305
